Time,	 Total Cost,	Total Received Attack Packet,	 Total Blocked  Attack Packet,	Total Legit Packt,	 Total Blocked Legit Packet,	filter used
90789,	2.41187E7,	43771,	0,	44308,	0,	0,	
92806,	2.44522E7,	44371,	0,	44301,	0,	0,	
94828,	2.46423E7,	44668,	0,	43777,	0,	0,	
96850,	2.50551E7,	45346,	0,	44386,	0,	0,	
98868,	2.51035E7,	45305,	0,	44987,	0,	0,	
101472,	1.39203E7,	25105,	0,	24870,	0,	0,	
104254,	0.0,	0,	0,	0,	0,	0,	
106266,	1.998755859859404,	0,	41812,	0,	41724,	29,	
108286,	2.003813878192342,	0,	47453,	0,	47398,	29,	
110308,	2.0036437546302626,	0,	47473,	0,	47384,	29,	
112327,	2.00715283341714,	0,	47391,	0,	47384,	29,	
114348,	2.0043182766667487,	0,	47468,	0,	47383,	29,	
116367,	2.00389784354303,	0,	47457,	0,	47346,	29,	
118388,	2.0016120208426957,	0,	42791,	0,	42619,	29,	
120411,	2.0028120639633387,	0,	37332,	0,	37586,	29,	
122432,	2.000769467488972,	0,	38962,	0,	39423,	29,	
124452,	1.9967982999857532,	0,	40922,	0,	41706,	29,	
126468,	2.0059006668272445,	0,	43551,	0,	44784,	29,	
128492,	2.007111237540989,	0,	45137,	0,	46623,	29,	
130512,	2.0146669831167765,	0,	45884,	0,	46742,	29,	
132530,	2.0016604911075992,	0,	46962,	0,	47121,	29,	
134552,	2.0064756868525078,	0,	47405,	0,	47378,	29,	
136573,	2.0018097238876607,	0,	47510,	0,	47418,	29,	
138591,	2.0056335560775667,	0,	47036,	0,	46948,	29,	
140612,	2.0056080784329766,	0,	47428,	0,	47329,	29,	
142633,	2.00387530197466,	0,	47475,	0,	47430,	29,	
144654,	2.0018592164452955,	0,	47321,	0,	47199,	29,	
146664,	2.013354705035419,	0,	39610,	0,	41025,	29,	
148683,	2.008550247487438,	0,	36020,	0,	36883,	29,	
150709,	2.0284330694879324,	0,	40621,	0,	41327,	29,	
152723,	2.0168717846711663,	0,	46704,	0,	46345,	29,	
154746,	2.013676795017809,	0,	46720,	0,	46448,	29,	
156769,	2.0074316761659534,	0,	47093,	0,	46911,	29,	
158787,	2.0059356107280384,	0,	47338,	0,	47245,	29,	
160809,	2.0038394016964003,	0,	47398,	0,	47376,	29,	
162826,	2.005968138069639,	0,	47080,	0,	47019,	29,	
164850,	2.0100913753065965,	0,	47167,	0,	46617,	29,	
166868,	2.006523396967616,	0,	46905,	0,	46094,	29,	
168890,	2.000317648737749,	0,	47159,	0,	46729,	29,	
170907,	2.003501030352932,	0,	46552,	0,	45884,	29,	
172927,	2.007610962197263,	0,	46772,	0,	46050,	29,	
174946,	2.0012962330379573,	0,	47044,	0,	46001,	29,	
176967,	2.002509518109987,	0,	47013,	0,	45987,	29,	
178986,	2.0082292317068036,	0,	46782,	0,	46497,	29,	
181007,	2.0041980665433,	0,	47398,	0,	47337,	29,	
183030,	2.0021816654143434,	0,	45369,	0,	45371,	29,	
185049,	1.9757298516986428,	0,	37001,	0,	36910,	29,	
187072,	1.993632994903481,	0,	39111,	0,	40198,	29,	
189094,	2.011556805721048,	0,	39369,	0,	41432,	29,	
191109,	2.0320752362316896,	0,	38222,	0,	38422,	29,	
193134,	2.0329883500569887,	0,	39771,	0,	39849,	29,	
195151,	2.0296759763798247,	0,	39998,	0,	40864,	29,	
197175,	2.028183422393683,	0,	40626,	0,	40500,	29,	
199195,	2.0388165557591025,	0,	41219,	0,	40854,	29,	
