Time,	 Total Cost,	Total Received Attack Packet,	 Total Blocked  Attack Packet,	Total Legit Packt,	 Total Blocked Legit Packet,	filter used
181665,	2.0431830080126026,	0,	43952,	0,	44220,	29,	
183684,	2.0396106472647477,	0,	44331,	0,	44624,	29,	
185704,	2.026904466867955,	0,	44490,	0,	44436,	29,	
187723,	2.0275601004817267,	0,	44629,	0,	44391,	29,	
189746,	2.031948498388336,	0,	44665,	0,	44677,	29,	
191767,	2.026055854625473,	0,	44826,	0,	44686,	29,	
193784,	2.024006319257456,	0,	44904,	0,	44601,	29,	
195804,	2.0237085151821153,	0,	44751,	0,	44408,	29,	
197828,	2.0270030711762317,	0,	44846,	0,	44693,	29,	
199848,	2.0256052399188174,	0,	44990,	0,	44833,	29,	
