Time,	 Total Cost,	Total Received Attack Packet,	 Total Blocked  Attack Packet,	Total Legit Packt,	 Total Blocked Legit Packet,	filter used
175005,	2.020730671505285,	0,	44233,	0,	44756,	29,	
177031,	2.024484340047532,	0,	44109,	0,	44683,	29,	
179049,	2.023716299615752,	0,	44146,	0,	44729,	29,	
181066,	2.017732829528647,	0,	44549,	0,	45099,	29,	
183090,	2.013556454344351,	0,	44848,	0,	45310,	29,	
185109,	2.015135843739905,	0,	44793,	0,	45178,	29,	
187129,	2.017640294763606,	0,	44726,	0,	45157,	29,	
189148,	2.0143678154508344,	0,	44821,	0,	45188,	29,	
191169,	2.0147653694204206,	0,	44901,	0,	45168,	29,	
193188,	2.017006200730661,	0,	44806,	0,	45211,	29,	
195213,	2.012610285604164,	0,	45041,	0,	45675,	29,	
197232,	2.0112150462577905,	0,	45027,	0,	45642,	29,	
199254,	2.0076011430793033,	0,	43675,	0,	45056,	29,	
